,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
wwwpovertyinamericapsueduproductspublicationsprisondevelopmentprisondevelopmentpdf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
king,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ryan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
mauer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hule,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
big,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
america,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sentenc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
thumb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
broadli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
support,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
credibl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ocaho,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
justic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
immigr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
review,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
chief,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
complain,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
usc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
proceed,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
v,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
spring,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
soon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fashion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
inc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
judg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
l,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
jr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
y,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
plu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
s,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
pru,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
respond,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
order,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
grant,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
motion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
summari,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
decis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
deni,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
compel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
substitut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
counsel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
juli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
introduct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
around,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
alleg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
violat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ina,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
know,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
unauthor,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
fail,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
compli,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
elig,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
verif,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
seek,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hold,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
respons,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
actual,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
commit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
main,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
issu,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
whether,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
demonstr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
genuin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
entitl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
judgment,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
matter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
andor,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
dispos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
outstand,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
reason,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
detail,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
liabil,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
penalti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
warrant,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
decision,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
civil,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
money,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ass,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
procedur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
histori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
natur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
serv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
notic,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
intent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fine,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nif,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mrs,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sung,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
premis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shofi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
decl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
husband,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
list,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
file,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
practic,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
cfr,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
treat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abbrevi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
throughout,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
declar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
agent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
john,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attach,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
complaint,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
compl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
origin,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
request,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
product,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
document,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
interrogatori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sco,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
caus,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
r,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
admiss,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
incorpor,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
certif,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ex,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
id,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
allegedli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
identifi,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
owner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
inspect,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
g,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
j,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
letter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
date,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
octob,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
thenattorney,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mark,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
kalish,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fivecount,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
that,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
echo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
assert,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
codifi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iae,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
august,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
iiv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
withdraw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
represent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
repeat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attempt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
unabl,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
client,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
januari,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
copi,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
late,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tri,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
telephon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
found,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
disconnect,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
west,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
street,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
floor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
york,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
directori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
five,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
borough,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
best,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
knowledg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
through,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sought,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
add,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ground,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mere,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
debt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
therefor,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
plead,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
otherwis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
defend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
thirti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
receipt,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
enter,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
regard,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
might,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
legal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
brief,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
discu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
applic,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
principl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
determin,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
address,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
properli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
leav,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
still,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
even,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
though,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
must,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
chanc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
defer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
face,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
consequ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
upon,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
entri,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
manner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
memorandum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
raymond,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aab,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
opposit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
factual,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
extend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
deadlin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
decemb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
although,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
enough,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
prove,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
accomplish,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
complianc,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
regul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dismiss,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
unwarr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gave,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
reveal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mail,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mean,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
postmark,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
explicitli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
remind,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
provis,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
n,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
ensur,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
distinct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
entiti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
conduct,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
vice,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
versa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
march,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
similarli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
discoveri,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
either,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
deem,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
admit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
pursuant,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
they,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
failur,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
never,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
extens,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
despit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
explicit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ask,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
accept,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
district,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mimi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tsankov,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
handl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
behalf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
paul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
szeto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stay,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
standard,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
permit,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
alj,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
parti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
affidavit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
obtain,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
aris,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
jurisdict,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
author,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
analog,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
interpret,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
guidanc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
court,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aid,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mainten,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
wl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
avail,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
parallel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
westlaw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
citat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
publish,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fimocaho,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
databas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cite,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mackentir,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ricoh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
corp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ref,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alvarez,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
interst,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
highway,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
constr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
cir,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
compon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
liberti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lobbi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
primera,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mano,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
assoc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
basi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
matsushita,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
elec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
indu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
zenith,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
radio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
exist,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
view,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
infer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
favor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
non,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
burden,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
absenc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
celotex,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
catrett,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alvand,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
richard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
