,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
"('grazed', 'routine')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('routine', 'existing')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('existing', 'require')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('require', 'clearance')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('clearance', 'constructionreconstruction')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('constructionreconstruction', 'writing')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('writing', 'improvement')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('improvement', 'planned')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('planned', 'apologize')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('apologize', 'dirt')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('dirt', 'tanks')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('tanks', 'began')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('began', 'cleaning')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('cleaning', 'bear')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('bear', 'priority')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('priority', 'try')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('try', 'accomplish')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('accomplish', 'projects')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('projects', 'eqip')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('eqip', 'black')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'ranger')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('ranger', 'station')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('station', 'during')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('during', 'unscheduled')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('unscheduled', 'billed')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('billed', 'water')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('water', 'developments')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('developments', 'access')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('access', 'types')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('types', 'wildlife')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('wildlife', 'contact')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('contact', 'kameron')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('kameron', 'shane')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('shane', 'transect')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('transect', 'cluster')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('cluster', 'locations')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('locations', 'idea')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('idea', 'representative')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('representative', 'majority')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('majority', 'adjacent')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('adjacent', 'sources')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sources', 'trails')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('trails', 'roads')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('roads', 'fence')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('fence', 'monitored')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('monitored', 'perennial')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('perennial', 'grass')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('grass', 'species')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('species', 'coordinate')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('coordinate', 'monitor')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('monitor', 'encouraged')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('encouraged', 'consistent')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('consistent', 'handbook')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('handbook', 'fs')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fs', 'stubbleheight')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('stubbleheight', 'techniques')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('techniques', 'accepted')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('accepted', 'field')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('field', 'special')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('special', 'instructions')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('instructions', 'restrictions')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('restrictions', 'implemented')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('implemented', 'remains')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('remains', 'endangered')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('endangered', 'threatened')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('threatened', 'rangewatershed')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rangewatershed', 'documentations')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('documentations', 'identify')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('identify', 'protected')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('protected', 'restricted')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('restricted', 'mexican')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('mexican', 'spotted')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('spotted', 'owl')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('owl', 'habitat')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('habitat', 'surveyed')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('surveyed', 'aquatic')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('aquatic', 'earthdisturbing')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('earthdisturbing', 'chiricahua')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('chiricahua', 'leopard')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('leopard', 'frog')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('frog', 'adversely')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('adversely', 'concurred')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('concurred', 'actions')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('actions', 'funded')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('funded', 'insure')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('insure', 'jeopardize')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('jeopardize', 'existence')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('existence', 'earth')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('earth', 'disturbing')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('disturbing', 'calves')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('calves', 'age')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('age', 'st')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('st', 'counted')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('counted', 'conducting')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('conducting', 'arrange')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('arrange', 'environmental')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('environmental', 'cultural')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('cultural', 'proceed')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('proceed', 'roadearthen')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('roadearthen', 'earthen')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('earthen', 'etc')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('etc', 'do')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('do', 'heavy')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('heavy', 'salt')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('salt', '¼')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('¼', 'mile')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('mile', 'preferably')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('preferably', 'ridges')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('ridges', 'low')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('low', 'blocks')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('blocks', 'locate')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('locate', 'hard')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('hard', 'ground')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('ground', 'susceptible')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('susceptible', 'erosion')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('erosion', 'supplemental')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('supplemental', 'feeding')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('feeding', 'mineral')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('mineral', 'supplement')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('supplement', 'block')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('block', 'records')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('records', 'planning')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('planning', 'effectiveness')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('effectiveness', 'maintain')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('maintain', 'reasonably')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('reasonably', 'biological')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('biological', 'assessment')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('assessment', 'collected')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('collected', 'issuance')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('issuance', 'documented')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('documented', 'look')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('look', 'working')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('working', 'solicit')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('solicit', 'cooperation')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('cooperation', 'involvement')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('involvement', 'sound')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sound', 'enhance')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('enhance', 'ideas')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ideas', 'suggestions')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('suggestions', 'improve')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('improve', 'hear')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hear', 'understand')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('understand', 'charge')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('charge', 'clause')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('clause', 'regular')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('regular', 'slarry')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('slarry', 'cosper')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('cosper', 'reviewed')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('reviewed', 'aoi')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('aoi', 'bulls')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('bulls', 'left')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('left', 'losses')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('losses', 'indicate')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('indicate', 'animals')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('animals', 'lost')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('lost', 'lvstk')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lvstk', 'predators')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('predators', 'poison')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('poison', 'manage')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('manage', 'riding')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('riding', 'salting')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('salting', 'comments')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('comments', 'signature')",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"('signature', 'publication')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('publication', 'rm')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('rm', 'completini')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('completini', 'archives')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('archives', 'hisrow')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('hisrow', 'division')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('division', 'capitol')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('capitol', 'avenue')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('avenue', 'atlanta')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('atlanta', 'georgia')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('georgia', 'scheduling')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('scheduling', 'agency')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('agency', 'addtur')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('addtur', 'human')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('human', 'u')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('u', 'wleatlm')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wleatlm', 'dhr')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('dhr', 'nt')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('nt', 'coillqlet')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('coillqlet', 'swiss')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('swiss', 'rreords')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('rreords', 'serier')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('serier', 'tide')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('tide', 'ifoilowed')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('ifoilowed', 'tfde')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('tfde', 'lien')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('lien', 'collects')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('collects', 'medicare')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('medicare', 'medicaid')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('medicaid', 'net')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('net', 'enefits')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('enefits', 'k')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('k', 'overpayment')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('overpayment', 'demiption')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('demiption', 'numbersand')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('numbersand', 'tirles')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('tirles', 'anyl')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('anyl', 'attach')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('attach', 'samples')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('samples', 'oocumentsrelating')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('oocumentsrelating', 'lj')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('lj', 'wpr')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wpr', 'lndu')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('lndu', 'jwed')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('jwed', 'code')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('code', 'arranged')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('arranged', 'thereunder')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('thereunder', 'monthly')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('monthly', 'how')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('how', 'often')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('often', 'jix')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('jix', 'old')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('old', 'twelve')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('twelve', 'thirteen')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('thirteen', 'twentydour')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('twentydour', 'twentyfive')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('twentyfive', 'older')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('older', 'annul')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('annul', 'accumulation')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('accumulation', 'ot')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('ot', 'rq')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('rq', 'drawers')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('drawers', 'legaze')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('legaze', 'shelves')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('shelves', 'ispecifyl')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ispecifyl', 'keep')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('keep', 'entire')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('entire', 'pariod')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('pariod', 'ratantlon')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ratantlon', 'raquinments')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('raquinments', 'requims')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('requims', 'kept')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('kept', 'statrlw')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('statrlw', 'audit')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('audit', 'priod')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('priod', 'strnm')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('strnm', 'limitation')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('limitation', 'adminirtntiw')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('adminirtntiw', 'fdarat')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('fdarat', 'pars')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('pars', 'ratention')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ratention', 'eopy')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('eopy', 'x')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('x', 'reguletionr')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('reguletionr', 'proved')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('proved', 'ohpodtion')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('ohpodtion', 'lnmuaions')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('lnmuaions', 'recommends')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('recommends', 'calendar')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('calendar', 'filearea')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('filearea', 'war')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('war', 'transfar')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('transfar', 'yeads')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('yeads', 'canter')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('canter', 'yeadd')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('yeadd', 'htrov')",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
